0	999	
1000	1999	
2000	2999	
3000	3999	
4000	4999	
5000	5999	
6000	6999	
7000	7999	
8000	8999	
9000	9999	
10000	10999	0.55956
11000	11999	0.676677
12000	12999	0.600601
13000	13999	0.502503
14000	14999	0.334334
15000	15999	0.355355
16000	16999	0.316316
17000	17999	0.426426
18000	18999	0.352352
19000	19999	0.358358
20000	20999	0.353353
21000	21999	0.377377
22000	22999	0.339339
23000	23999	0.366366
24000	24999	0.327327
25000	25999	0.37037
26000	26999	0.388388
27000	27999	0.434434
28000	28999	0.535536
29000	29999	0.381381
30000	30999	0.349349
31000	31999	0.426426
32000	32999	0.358358
33000	33999	0.29029
34000	34999	0.29029
35000	35999	0.448448
36000	36999	0.455455
37000	37999	0.399399
38000	38999	0.37037
39000	39999	0.383383
40000	40999	0.392392
41000	41999	0.373373
42000	42999	0.331331
43000	43999	0.472472
44000	44999	0.54955
45000	45999	0.571572
46000	46999	0.537538
47000	47999	0.555556
48000	48999	0.617618
49000	49999	0.553554
50000	50999	0.436436
51000	51999	0.464464
52000	52999	0.402402
53000	53999	0.387387
54000	54999	0.371371
55000	55999	0.385385
56000	56999	0.355355
57000	57999	0.451451
58000	58999	0.394394
59000	59999	0.371371
60000	60999	0.351351
61000	61999	0.332332
62000	62999	0.32032
63000	63999	0.389389
64000	64999	0.45045
65000	65999	0.43043
66000	66999	0.44044
67000	67999	0.402402
68000	68999	0.435435
69000	69999	0.454454
70000	70999	0.379379
71000	71999	0.505506
72000	72999	0.478478
73000	73999	0.511512
74000	74999	0.541542
75000	75999	0.505506
76000	76999	0.606607
77000	77999	0.392392
78000	78999	0.436436
79000	79999	0.543544
80000	80999	0.604605
81000	81999	0.556557
82000	82999	0.581582
83000	83999	0.563564
84000	84999	0.565566
85000	85999	0.595596
86000	86999	0.53954
87000	87999	0.570571
88000	88999	0.540541
89000	89999	0.385385
90000	90999	0.376376
91000	91999	0.541542
92000	92999	0.505506
93000	93999	0.318318
94000	94999	0.368368
95000	95999	0.356356
96000	96999	0.491491
97000	97999	0.405405
98000	98999	0.443443
99000	99999	0.455455
100000	100999	0.429429
101000	101999	0.396396
102000	102999	0.406406
103000	103999	0.424424
104000	104999	0.577578
105000	105999	0.523524
106000	106999	0.406406
107000	107999	0.398398
108000	108999	0.362362
109000	109999	0.426426
110000	110999	0.401401
111000	111999	0.403403
112000	112999	0.417417
113000	113999	0.431431
114000	114999	0.393393
115000	115999	0.487487
116000	116999	0.346346
117000	117999	0.344344
118000	118999	0.323323
119000	119999	0.404404
120000	120999	0.398398
121000	121999	0.378378
122000	122999	0.416416
123000	123999	0.358358
124000	124999	0.352352
125000	125999	0.399399
126000	126999	0.417417
127000	127999	0.333333
128000	128999	0.342342
129000	129999	0.458458
130000	130999	0.436436
131000	131999	0.47047
132000	132999	0.402402
133000	133999	0.362362
134000	134999	0.543544
135000	135999	0.803804
136000	136999	0.551552
137000	137999	0.388388
138000	138999	0.425425
139000	139999	0.391391
140000	140999	0.311311
141000	141999	0.313313
142000	142999	0.425425
143000	143999	0.379379
144000	144999	0.355355
145000	145999	0.337337
146000	146999	0.383383
147000	147999	0.371371
148000	148999	0.437437
149000	149999	0.404404
150000	150999	0.462462
151000	151999	0.421421
152000	152999	0.401401
153000	153999	0.336336
154000	154999	0.367367
155000	155999	0.354354
156000	156999	0.346346
157000	157999	0.4004
158000	158999	0.378378
159000	159999	0.318318
160000	160999	0.368368
161000	161999	0.426426
162000	162999	0.368368
163000	163999	0.348348
164000	164999	0.386386
165000	165999	0.394394
166000	166999	0.339339
167000	167999	0.314314
168000	168999	0.377377
169000	169999	0.407407
170000	170999	0.332332
171000	171999	0.349349
172000	172999	0.369369
173000	173999	0.369369
174000	174999	0.426426
175000	175999	0.386386
176000	176999	0.34034
177000	177999	0.302302
178000	178999	0.337337
179000	179999	0.335335
180000	180999	0.374374
181000	181999	0.368368
182000	182999	0.36036
183000	183999	0.388388
184000	184999	0.336336
185000	185999	0.436436
186000	186999	0.461461
187000	187999	0.432432
188000	188999	0.363363
189000	189999	0.382382
190000	190999	0.418418
191000	191999	0.342342
192000	192999	0.41041
193000	193999	0.347347
194000	194999	0.424424
195000	195999	0.344344
196000	196999	0.307307
197000	197999	0.368368
198000	198999	0.304304
199000	199999	0.433433
200000	200999	0.314314
201000	201999	0.376376
202000	202999	0.345345
203000	203999	0.327327
204000	204999	0.285285
205000	205999	0.369369
206000	206999	0.379379
207000	207999	0.41041
208000	208999	0.394394
209000	209999	0.34034
210000	210999	0.356356
211000	211999	0.339339
212000	212999	0.299299
213000	213999	0.348348
214000	214999	0.37037
215000	215999	0.388388
216000	216999	0.315315
217000	217999	0.407407
218000	218999	0.336336
219000	219999	0.337337
220000	220999	0.338338
221000	221999	0.357357
222000	222999	0.321321
223000	223999	0.369369
224000	224999	0.331331
225000	225999	0.41041
226000	226999	0.35035
227000	227999	0.31031
228000	228999	0.364364
229000	229999	0.366366
230000	230999	0.422422
231000	231999	0.385385
232000	232999	0.404404
233000	233999	0.437437
234000	234999	0.401401
235000	235999	0.391391
236000	236999	0.335335
237000	237999	0.356356
238000	238999	0.421421
239000	239999	0.359359
240000	240999	0.41041
241000	241999	0.425425
242000	242999	0.35035
243000	243999	0.384384
244000	244999	0.361361
245000	245999	0.366366
246000	246999	0.404404
247000	247999	0.381381
248000	248999	0.4004
249000	249999	0.35035
250000	250999	0.447447
251000	251999	0.424424
252000	252999	0.413413
253000	253999	0.309309
254000	254999	0.346346
255000	255999	0.419419
256000	256999	0.443443
257000	257999	0.434434
258000	258999	0.416416
259000	259999	0.415415
260000	260999	0.487487
261000	261999	0.477477
262000	262999	0.387387
263000	263999	0.469469
264000	264999	0.507508
265000	265999	0.425425
266000	266999	0.387387
267000	267999	0.429429
268000	268999	0.441441
269000	269999	0.500501
270000	270999	0.468468
271000	271999	0.51952
272000	272999	0.497497
273000	273999	0.522523
274000	274999	0.361361
275000	275999	0.484484
276000	276999	0.351351
277000	277999	0.511512
278000	278999	0.583584
279000	279999	0.48048
280000	280999	0.467467
281000	281999	0.483483
282000	282999	0.510511
283000	283999	0.436436
284000	284999	0.459459
285000	285999	0.542543
286000	286999	0.404404
287000	287999	0.396396
288000	288999	0.485485
289000	289999	0.542543
290000	290999	0.533534
291000	291999	0.507508
292000	292999	0.505506
293000	293999	0.466466
294000	294999	0.407407
295000	295999	0.413413
296000	296999	0.404404
297000	297999	0.419419
298000	298999	0.510511
299000	299999	0.353353
300000	300999	0.500501
301000	301999	0.514515
302000	302999	0.454454
303000	303999	0.437437
304000	304999	0.434434
305000	305999	0.428428
306000	306999	0.469469
307000	307999	0.592593
308000	308999	0.553554
309000	309999	0.508509
310000	310999	0.441441
311000	311999	0.506507
312000	312999	0.44044
313000	313999	0.367367
314000	314999	0.489489
315000	315999	0.386386
316000	316999	0.446446
317000	317999	0.466466
318000	318999	0.508509
319000	319999	0.377377
320000	320999	0.468468
321000	321999	0.611612
322000	322999	0.681682
323000	323999	0.516517
324000	324999	0.469469
325000	325999	0.443443
326000	326999	0.512513
327000	327999	0.485485
328000	328999	0.395395
329000	329999	0.471471
330000	330999	0.386386
331000	331999	0.384384
332000	332999	0.424424
333000	333999	0.46046
334000	334999	0.363363
335000	335999	0.431431
336000	336999	0.469469
337000	337999	0.56957
338000	338999	0.497497
339000	339999	0.427427
340000	340999	0.433433
341000	341999	0.533534
342000	342999	0.495495
343000	343999	0.484484
344000	344999	0.507508
345000	345999	0.571572
346000	346999	0.577578
347000	347999	0.596597
348000	348999	0.550551
349000	349999	0.459459
350000	350999	0.483483
351000	351999	0.575576
352000	352999	0.536537
353000	353999	0.469469
354000	354999	0.525526
355000	355999	0.447447
356000	356999	0.482482
357000	357999	0.538539
358000	358999	0.533534
359000	359999	0.530531
360000	360999	0.481481
361000	361999	0.503504
362000	362999	0.462462
363000	363999	0.536537
364000	364999	0.485485
365000	365999	0.47047
366000	366999	0.457457
367000	367999	0.548549
368000	368999	0.640641
369000	369999	0.565566
370000	370999	0.453453
371000	371999	0.533534
372000	372999	0.50951
373000	373999	0.459459
374000	374999	0.415415
375000	375999	0.461461
376000	376999	0.504505
377000	377999	0.412412
378000	378999	0.429429
379000	379999	0.533534
380000	380999	0.487487
381000	381999	0.507508
382000	382999	0.412412
383000	383999	0.347347
384000	384999	0.54955
385000	385999	0.564565
386000	386999	0.523524
387000	387999	0.540541
388000	388999	0.520521
389000	389999	0.57958
390000	390999	0.540541
391000	391999	0.492492
392000	392999	0.57958
393000	393999	0.468468
394000	394999	0.545546
395000	395999	0.489489
396000	396999	0.47047
397000	397999	0.506507
398000	398999	0.43043
399000	399999	0.510511
400000	400999	0.411411
401000	401999	0.384384
402000	402999	0.381381
403000	403999	0.388388
404000	404999	0.404404
405000	405999	0.443443
406000	406999	0.428428
407000	407999	0.443443
408000	408999	0.41041
409000	409999	0.479479
410000	410999	0.343343
411000	411999	0.422422
412000	412999	0.431431
413000	413999	0.466466
414000	414999	0.428428
415000	415999	0.454454
416000	416999	0.517518
417000	417999	0.530531
418000	418999	0.520521
419000	419999	0.498498
420000	420999	0.558559
421000	421999	0.4004
422000	422999	0.538539
423000	423999	0.413413
424000	424999	0.415415
425000	425999	0.434434
426000	426999	0.319319
427000	427999	0.373373
428000	428999	0.365365
429000	429999	0.536537
430000	430999	0.393393
431000	431999	0.355355
432000	432999	0.306306
433000	433999	0.358358
434000	434999	0.384384
435000	435999	0.404404
436000	436999	0.538539
437000	437999	0.499499
438000	438999	0.409409
439000	439999	0.46046
440000	440999	0.409409
441000	441999	0.468468
442000	442999	0.413413
443000	443999	0.415415
